mean,std,skewness,kurtosis,rms,peak_to_peak,hjorth_activity,hjorth_mobility,hjorth_complexity,spectral_entropy,total_power,wavelet_entropy,coeff_energy,median_frequency,mean_frequency,frequency_variance,peak_frequency,8,2
0.2567379184552492,8.496308522669379,0.29408294630211695,0.649902908394158,8.5008761706316,57.89343819788968,79.11708718186634,0.6137302068029487,2.212151904483564,5.25181626677433,72.98131836257902,1.931064930334023,65470.82240985086,14.0,18.851043235171687,371.07334805160696,3.75,8,2
-0.10944435378755493,7.85092669202966,0.07795610879993624,-0.08792669817426038,7.853612482328145,44.66662962690423,70.7532338515278,0.39051650152332434,2.9238569958760254,4.425033240526544,69.6452807246705,1.542334063191899,64379.150802725904,8.09375,11.421841265941772,187.39534927878788,5.90625,8,2
-0.022611520604376274,7.743140457036522,0.11095047838718843,-0.03095833776638568,7.74370524613954,44.292967874069774,68.06540195280463,0.41592359488632624,2.8639933660886228,4.4140710572201005,72.85166609682278,1.6792280243690012,53820.57157667403,7.71875,11.532953985967048,208.62347190336044,4.96875,8,2
-0.4262194894511138,7.628828425648165,-0.012489495850698635,-0.0008785497607868287,7.642253858248439,44.86470798475913,66.72682069376987,0.43265373085535475,2.785248884301436,4.671189164515354,62.54541158132933,1.6773808752978345,56290.44150657051,8.4375,12.65988472198795,235.69168112676044,6.0625,8,2
0.0837914970104461,8.255812804879538,-0.23032780041179932,1.0309116384958061,8.257961850110165,57.9977621148253,82.89852210710112,0.426389539236337,2.6565552503598773,4.524266688193029,73.25502435873484,1.656356941942821,75711.56973221582,9.15625,13.310887662005324,202.14299233364017,7.609375,8,2
0.12016768734179493,8.852107055593546,-0.15464961042935854,0.5292441362541971,8.854009387595298,58.13441404581258,95.21887276423912,0.4181019674479643,2.7389526180065134,4.367822602833973,105.5141510448671,1.7075554446052208,74762.57859381226,8.8125,12.648290881234837,183.46873576460075,8.171875,8,2
0.2312071588589347,8.916944091250548,-0.15066232880826344,0.3715003051501089,8.92140912377993,57.858259524219406,95.69925067773934,0.4215176597663662,2.6930428035080256,4.36776037332235,97.36068317030461,1.7119018952671612,78219.7532813052,8.984375,12.997938941515946,184.73527624398213,7.90625,8,2
-0.09024335758791815,7.927086285829651,-0.09467601928463078,0.5974776589662147,7.928751837253101,49.64623122149861,71.87819227416362,0.43762418452705226,2.676104229543949,4.550293686864229,76.9519390750667,1.7696081148571654,57229.28998756822,8.875,12.627043186200128,210.1731987389002,7.078125,8,2
-0.023118805186689035,7.485329573874356,0.0018984955730021102,0.6918288876595329,7.48623902574057,48.85222799026974,62.32743434433104,0.44092537147563393,2.618641110453084,4.689969323862952,60.336849110747266,1.7062195249040928,55109.14302492733,9.0625,13.145630744746944,228.15939462122586,6.28125,8,2
-0.27172128999842277,6.360932331586584,0.1495760975408451,0.06900013630265427,6.36843816828746,38.004916003838986,45.62995166677921,0.4771611549179413,2.3769313263812113,4.583824524600082,48.58349148002272,1.7759478919414668,37775.04757125879,10.640625,14.401102191669526,221.14158410902422,8.0625,8,2
-0.2823647335946681,7.853004795006915,0.04791585725280593,0.03359721198087935,7.861704238998429,49.08759657371629,69.91174662354922,0.4316626853941433,2.6045871498309854,4.670669570671806,71.04849789218352,1.6952593831964342,60359.33652295816,9.15625,13.158615099023171,203.6386211669384,7.71875,8,2
-0.3111438607123823,7.7624416568417836,-0.006127927581396733,0.06559895613799158,7.772088344793396,49.163423691796105,68.29948334162259,0.4382502651602389,2.6158117786317283,4.820466844217769,61.97071690738467,1.6314354835105171,66161.34784035872,8.8125,13.014459249695339,217.56761094516557,6.109375,8,2
